,refFrame27327.pdb,refFrame42935.pdb,refFrame56678.pdb,refFrame46604.pdb,refFrame15966.pdb,refFrame32731.pdb,refFrame12531.pdb,refFrame51022.pdb,refFrame20180.pdb,refFrame37866.pdb,refFrame53490.pdb,refFrame23305.pdb,refFrame48895.pdb,refFrame2036.pdb,refFrame3917.pdb,refFrame7338.pdb,refFrame14497.pdb
13,0.8198773224875923,1.0161754938047158,0.9855929764638447,0.8308909516405046,0.8954400519076943,1.378110857243368,1.2522957734378812,1.2987010620263737,1.1607396511172363,1.05004270319269,1.264993964965972,1.066288631087063,1.1607696269367354,1.0243858088086397,1.1583044880055755,0.853178278221854,1.331795805414595
14,0.8725292563746354,0.9804965000016986,0.9740287944182735,0.7813426998531514,0.8780305119545492,1.3957568427005247,1.2262013269703362,1.3234564836645688,1.1206664071131174,1.037165849885698,1.2750744924805621,1.0338068673169194,1.089556411061849,0.9942555172888594,1.1306586922480006,0.9155263556485376,1.3154070006065406
15,0.8355664340966696,0.998188760598494,0.9708508633335575,0.8144185417773315,0.8425615187379181,1.3349003988001504,1.2234153184929382,1.3202397612534134,1.1348646983325643,1.0038654246273895,1.247374421731113,1.0240493450254144,1.1196325602592163,1.000984600668841,1.152281902249689,0.923702330378799,1.3413443561512242
16,0.8453199115392115,1.0092917817296494,0.9795827304024988,0.8143659151884433,0.9189281250998516,1.409465728638757,1.224202189712574,1.352148682317546,1.1626129549827393,1.0268692761604246,1.3094395900267162,1.0423481268375607,1.1034431519234722,1.032849512915413,1.1611881595420945,0.9117832979189181,1.3693155389790592
17,0.8433646218901476,0.9742636843325394,0.9748542197249338,0.7753295344232098,0.887783120200299,1.3549765494356294,1.2198229199515822,1.3448633861860124,1.133554831232952,0.9684972288509869,1.2675388674182768,1.0527852115341683,1.0817691483749483,0.9696120342144425,1.0879871480064314,0.9173354231704335,1.3279931949918744
18,0.9228361850890323,0.9989716135985232,0.9566932422996461,0.7453065517036653,0.8956384424927556,1.4287150133464384,1.171874070593533,1.3519767467140633,1.0867541331079973,1.0447609760402363,1.3016680711536057,1.0375305281414726,1.079320428309273,0.9923409823913998,1.1192844006620495,0.9575511614842517,1.344746218632385
19,0.913393332252246,0.9449367453489083,0.9699352866430094,0.7322874922169216,0.8869622690434739,1.385949228602514,1.1902998712733972,1.3441892387227312,1.076104206573391,1.0446595928420335,1.2816624957506457,1.0227997112360399,1.0035160949572826,0.9514519088762051,1.1046025211443322,0.923009396859399,1.2735418167222352
20,0.9059113812051208,0.9996632548080652,0.9567629057689419,0.8175889924933804,0.8575401713742971,1.334441670683095,1.158185107134409,1.2643762247312484,1.1051442795045492,1.0277322540448857,1.236594159395729,1.0674003050085943,1.0428234291595324,0.9826438665746169,1.1487218247909625,0.9159234034154377,1.2932897591067634
21,0.84718631325244,0.9847745313704439,0.9535694148194089,0.7878540971555225,0.9060136113025676,1.3984781744170531,1.232311201631265,1.3493669560651735,1.1327031368699618,1.0500028129015466,1.2838117196862884,1.07096490370148,1.065781535152146,0.9705266643431489,1.1379868018763708,0.8749823757359865,1.3142742157901637
22,0.8492677235642923,0.9769163614426077,0.9057230454271826,0.8017125403940174,0.8818688288839678,1.362783099611148,1.215013249596967,1.3224313156248666,1.1436179305561014,1.0276886475282796,1.2948250242880006,1.0734220816842401,1.0708382414774757,0.9837284189678048,1.1564674982835348,0.8665687826835421,1.3365077950261608
23,0.8032123732372731,0.9758422431062201,0.9557912193666369,0.818980138880452,0.8944076597603992,1.392049631748106,1.2173594259883989,1.3150187786994982,1.1549039574783397,1.0579713402794413,1.2883685514703485,1.0730975474269702,1.0966395936092024,1.0048084940833342,1.1615737464821672,0.8621720470167608,1.3019860184568726
24,0.8252391174607199,0.9540626814924386,1.0215207918411118,0.8233648133843197,0.8581381086076303,1.3490909323096405,1.1802493808112757,1.3171629985821145,1.1406566043442778,1.0286679309910685,1.264434393080998,1.0455473256718315,1.1190845588570317,1.0109403311453282,1.1450910977015796,0.86828358408134,1.283499251339098
25,0.914234776665476,1.0471201782452528,1.0491941497529655,0.8225223598099637,0.9545240441107544,1.4014068517609342,1.2178728459985806,1.3784254005656154,1.1946730670105596,1.0480739336102443,1.3126012355935248,1.1643946959791358,1.1628401307455125,1.0710536753578184,1.177866808415296,1.0076004393481819,1.3531666875690003
26,0.8347840432012894,1.0120334849674673,1.02223387783327,0.8185629170540188,0.8436315259003668,1.3813676399440886,1.203289683987609,1.326346834330952,1.1608266975773656,1.0326454781045822,1.2769802764863916,1.0764099634682511,1.1028880944792334,1.0465491312956319,1.2134560037836521,0.9431828470848994,1.3544050141458797
27,0.8329056834930272,1.0186866214877164,0.9715824328054846,0.8072011612125073,0.8863221758770332,1.3622787676612063,1.2003074189285972,1.314855287386389,1.182453589158118,1.0522192872849343,1.2521859068899708,1.064331902388381,1.1016074557062352,1.0269833500864431,1.205476357766356,0.9244249350713575,1.3433619092244393
28,0.8823670995796394,1.0252024722437252,0.9574984293989407,0.8472501444030822,0.8791996392200709,1.389359189916013,1.2760511397048695,1.3567013009188713,1.1712260707081057,1.0525122123555524,1.3205471178041803,1.064562852464621,1.109949265285576,1.0190248198077192,1.175152061609884,0.927797110920923,1.3784906725831017
29,0.8319106601343803,0.9464442648267777,0.9221905837823068,0.7550293157750156,0.8215345362677957,1.4316704785315162,1.2352196520702543,1.3655689469444467,1.107485203546138,1.0212103037778935,1.311799007308132,1.0102633518098916,1.0572610041599544,1.0089043355087723,1.1809155888692993,0.9160225513982926,1.3531851323296549
30,0.8859137258654466,0.9438455544210551,0.9207896099542919,0.7941838329313349,0.8713734554021518,1.4206970483022587,1.221999542719101,1.3474847903549247,1.0863318580711836,1.0480117044223662,1.305574450759947,1.0390430396730443,1.020818200309007,1.009395470038108,1.129864601777464,0.884863304303593,1.3171479168842517
31,0.877504935480746,0.9559687505314238,0.9509583319701846,0.7743334352227041,0.8827572631477819,1.388245173792591,1.1617391649897777,1.3038041756260796,1.0788570015164185,1.0057671926911171,1.2366596846029787,1.0379338371182014,1.066985537941123,0.9894207014084129,1.1054724185059452,0.9774610511810192,1.3356227834175376
32,0.8931724620884098,0.9616690165932463,0.9563708316335359,0.7682128870776324,0.87588922691813,1.4299891631870065,1.231388801912782,1.384017672944903,1.1241040656655867,1.0378384249256238,1.3115404757150304,1.0813534281199861,1.0574807008341491,0.9917763240129485,1.1267166500514834,0.9257359027085189,1.3593530395237925
33,0.8529960181198496,0.9914529063598719,0.9889561218609574,0.7817214721791408,0.9136875188794901,1.4124256828138544,1.233471443527748,1.332444274672488,1.1569283672679174,1.0832074940128107,1.2820795641972451,1.0751318632511835,1.086784171935565,1.048698783177282,1.1651684889643947,0.9217024757253753,1.3220564359963574
34,0.8328976931658315,0.9556973216642758,0.9550893182222925,0.7907758341810474,0.8557071560784622,1.3719576994428642,1.2281213355154392,1.3281241881876182,1.0827013032203725,1.0076292917949004,1.2689775618605976,1.0316696936385352,1.0121109655761371,0.9905957637551985,1.1435000322230084,0.877396137918624,1.3185382450518033
35,0.8529486909305417,0.9325343742957377,0.9383853175005358,0.7912241884835043,0.8457170136017307,1.3706176275513111,1.209928492504958,1.3237091482237242,1.1090807952311192,1.062435255864136,1.2666034248145166,1.032408589907289,1.0100563518709178,1.005288690353438,1.1432979714924858,0.8663657784276078,1.3004549259213543
36,0.8537705940206234,0.9717565246988005,0.9253597543582575,0.7674677125474367,0.8883639851295249,1.4262139691381635,1.2138184205643512,1.3746279234771317,1.0872360525628466,1.034058652147296,1.3021762817090135,1.0130495420445644,1.0368074961618459,1.008483444720473,1.164569435178294,0.8956083153659882,1.3163896281779117
37,0.8427237191082032,1.0030493278419947,0.9348603605201556,0.792190028809765,0.91472814143139,1.3401173319749493,1.2159631333920198,1.3306780965628733,1.110310845228077,1.0316894380599373,1.2426462640082792,1.016261710544552,1.0954401322041685,1.010517125888221,1.153217475049632,0.8776746243232795,1.2982937351779813
38,0.8239103360357138,1.0370049694015557,0.9226212237138913,0.8029185648479229,0.9182869137125064,1.3793278824538366,1.2762666313867694,1.3512913048150414,1.1636097540705546,1.01352831177235,1.29346766063128,1.0822335528536096,1.1036774685355464,1.0669323710407381,1.2423867534394708,0.9436789511680203,1.4118990738561783
39,0.832203162900768,1.018596835878368,0.917031096429087,0.79823390699868,0.8716331317193797,1.3493262018716763,1.214645078468977,1.3146084367067963,1.1146711315142004,1.0299839438882927,1.256371540054764,0.9999552291249356,1.11197147536615,1.064700850748293,1.205215119245037,0.8993157699054009,1.3374601511230304
40,0.8405939553661662,1.0037051799106267,0.9038608989031962,0.7842497432498403,0.8445470734582062,1.3756396090381295,1.2003684140560607,1.3011824315608913,1.1106752950302454,1.0483044970890028,1.2503659306650368,1.0220675468592157,1.0829273759127112,1.004308782475926,1.1741532374141772,0.8990815945652781,1.3352387808920894
41,0.8634857592798837,0.9671816831562593,0.9412155632004029,0.8055618705171977,0.8581338496013883,1.4321957024665708,1.1571216081190348,1.359405928393246,1.084806387393133,1.0368823728187677,1.2742372973539826,0.9894508492446241,1.0409638473988745,1.0102299035669196,1.163164114859046,0.9253764983217099,1.313001231726257
42,0.827463517292501,0.9968537761679862,0.9221845529021383,0.8210872479631384,0.8678667795529887,1.3453811991632167,1.1937221047695967,1.3188682655015433,1.0944541448132137,0.9861451218620639,1.2523143675406443,1.0380491950118371,1.0829160874213402,1.0573229647254936,1.1690905528691413,0.9275874906732653,1.3357148607967586
43,0.8640190804304203,1.031093872025357,0.9686987586727964,0.8047175833698781,0.8965355789534577,1.3839729082355667,1.2359327313690274,1.3274182026617143,1.1550665487188843,1.044822910744299,1.3073904974321229,1.0705579466936794,1.1319518403097457,1.0776229351865958,1.2088380776799605,0.9519122015161262,1.4031201795151809
44,0.8764221963443519,1.001311097559018,0.9727414143196695,0.8332385664013467,0.9103297749734776,1.3797562480882914,1.2077061639829116,1.3572062774997793,1.1427045075365483,1.0289793102315157,1.2958356178183068,1.1061594973947768,1.0842727134311025,1.0591526428725655,1.19979887748141,0.9483846205832313,1.3641393595224975
45,0.8578300320244096,1.0143137164739955,0.9365462176475635,0.7929433869268472,0.8657797226848928,1.4014784327258694,1.2186812079406015,1.3550321098809766,1.1341348915683631,1.016416698849709,1.2833344873640433,1.0231054150085606,1.086220269567084,1.0892605270870932,1.2406646822280505,0.9761000182768951,1.4066077643257353
46,0.8377028069521973,1.0241619193261886,0.8735588387769786,0.7980328809811189,0.9121091789816341,1.3643744231917339,1.2036289537044809,1.313127197024471,1.1376719651268434,1.0416850997654723,1.2628508453809546,1.0372428635569138,1.0769843514954998,1.0636146102274808,1.2081131801577825,0.9230594097012204,1.3609855234414907
47,0.9239887889602179,1.0018216065188883,0.9565317437615711,0.7638409017260209,0.8906962305800196,1.4337429715336392,1.1604041336108293,1.3461363588034818,1.11058219328865,1.0608246042194194,1.2769285747895789,1.0206681058995075,1.03399540175706,1.0292395976048463,1.182906817310522,1.0295794849121809,1.3410332907837754
48,0.8402787439577463,1.003096457931888,0.8841492996717968,0.8203135069304222,0.8647185796222705,1.3198547299337033,1.1606096367275904,1.2668831360929698,1.0748704834702503,1.0001154012533633,1.226595388352833,1.0076245886614184,1.089687767714287,1.0747300438699718,1.1995386030224446,0.9463065593827262,1.363354370101498
